Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
S2437,m8a11,-2,1,--,--,S2437,"{'G2748', 'G2740', 'G2745', 'G2741', 'G2744', 'G2743', 'G2749'}"
S2438,m13n3158,-10,-1,--,--,S2439,"{'G2770', 'G2769'}"
S2439,m13n3158,-10,-1,--,--,S2438,"{'G2771', 'G2772'}"
S2440,m13n3158,-10,1,--,--,S2441,"{'G2770', 'G2769'}"
S2441,m13n3158,-10,1,--,--,S2440,"{'G2771', 'G2772'}"
S2442,13n3158,-2,-1,--,--,S2443,"{'G2768', 'G2765'}"
S2443,13n3158,-2,-1,--,--,S2442,"{'G2767', 'G2766'}"
S2444,13n3158,-2,1,--,--,S2445,"{'G2767', 'G2766'}"
S2445,13n3158,-2,1,--,--,S2444,"{'G2768', 'G2765'}"
S2446,10n11,-16,-1,--,--,S2446,"{'G2782', 'G2778', 'G2779', 'G2783', 'G2784', 'G2777', 'G2775'}"
S2447,10n11,-16,-1,--,--,S2447,"{'G2786', 'G2780', 'G2785', 'G2774', 'G2773', 'G2781', 'G2776'}"
S2448,10n11,-16,-3,--,--,S2448,"{'G2777', 'G2778', 'G2775'}"
S2449,10n11,-16,-3,--,--,S2449,"{'G2774', 'G2776', 'G2773'}"
S2450,10n11,-16,1,--,--,S2450,"{'G2786', 'G2791', 'G2780', 'G2785', 'G2789', 'G2787', 'G2781'}"
S2451,10n11,-16,1,--,--,S2451,"{'G2782', 'G2788', 'G2779', 'G2783', 'G2790', 'G2792', 'G2784'}"
S2452,10n11,-16,3,--,--,S2452,"{'G2790', 'G2788', 'G2792'}"
S2453,10n11,-16,3,--,--,S2453,"{'G2791', 'G2787', 'G2789'}"
S2454,m10n11,4,-1,--,--,S2454,{'G2793'}
S2455,m10n11,4,-1,--,--,?,{'G2798'}
S2456,m10n11,4,-1,--,--,S2456,{'G2797'}
S2457,m10n11,4,-1,--,--,?,{'G2795'}
S2458,m10n11,4,-1,--,--,S2458,{'G2796'}
S2459,m10n11,4,-1,--,--,?,{'G2794'}
S2460,m10n11,4,-1,--,--,S2460,{'G2799'}
S2461,m10n11,4,1,--,--,?,{'G2798'}
S2462,m10n11,4,1,--,--,S2462,{'G2796'}
S2463,m10n11,4,1,--,--,S2463,{'G2799'}
S2464,m10n11,4,1,--,--,?,{'G2795'}
S2465,m10n11,4,1,--,--,?,{'G2794'}
S2466,m10n11,4,1,--,--,S2466,{'G2797'}
S2467,m10n11,4,1,--,--,S2467,{'G2793'}
S2468,8a13,-5,-2,--,--,S2472,"{'G2810', 'G2804'}"
S2469,8a13,-5,-2,--,--,S2473,"{'G2808', 'G2809'}"
S2470,8a13,-5,-2,--,--,S2471,"{'G2807', 'G2802'}"
S2471,8a13,-5,-2,--,--,S2470,"{'G2811', 'G2805'}"
S2472,8a13,-5,-2,--,--,S2468,"{'G2800', 'G2803'}"
S2473,8a13,-5,-2,--,--,S2469,"{'G2801', 'G2806'}"
S2474,8a13,-5,0,S2476,?,S2476,"{'G2814', 'G2801', 'G2806', 'G2815'}"
S2475,8a13,-5,0,?,?,S2475,"{'G2811', 'G2818', 'G2802', 'G2803', 'G2807', 'G2822', 'G2804', 'G2800', 'G2810', 'G2812', 'G2819', 'G2813', 'G2805', 'G2816', 'G2821', 'G2820'}"
S2476,8a13,-5,0,S2474,?,S2474,"{'G2808', 'G2809', 'G2823', 'G2817'}"
S2477,8a13,-5,2,--,--,S2479,"{'G2819', 'G2813'}"
S2478,8a13,-5,2,--,--,S2480,"{'G2814', 'G2815'}"
S2479,8a13,-5,2,--,--,S2477,"{'G2818', 'G2816'}"
S2480,8a13,-5,2,--,--,S2478,"{'G2823', 'G2817'}"
S2481,8a13,-5,2,--,--,S2482,"{'G2812', 'G2821'}"
S2482,8a13,-5,2,--,--,S2481,"{'G2822', 'G2820'}"
S2483,m8a13,-7,-2,--,--,S2483,"{'G2824', 'G2825'}"
S2484,m8a13,-7,0,S2484,S2484,S2484,"{'G2824', 'G2826', 'G2825', 'G2827'}"
S2485,m8a13,-7,2,--,--,S2485,"{'G2826', 'G2827'}"
S2486,10n29,-18,-1,--,--,S2486,"{'G2829', 'G2833', 'G2831', 'G2828', 'G2832', 'G2830'}"
S2487,10n29,-18,-3,--,--,S2487,{'G2828'}
S2488,10n29,-18,-3,--,--,S2488,{'G2829'}
S2489,10n29,-18,1,--,--,S2489,"{'G2834', 'G2833', 'G2831', 'G2835', 'G2832', 'G2830'}"
S2490,10n29,-18,3,--,--,S2490,{'G2834'}
S2491,10n29,-18,3,--,--,S2491,{'G2835'}
S2492,m10n29,6,-1,--,--,S2492,{'G2836'}
S2493,m10n29,6,-1,--,--,S2493,{'G2837'}
S2494,m10n29,6,1,--,--,S2494,{'G2837'}
S2495,m10n29,6,1,--,--,S2495,{'G2836'}
S2496,13n2769,-10,-1,--,--,S2497,"{'G2845', 'G2844'}"
S2497,13n2769,-10,-1,--,--,S2496,"{'G2843', 'G2842'}"
S2498,13n2769,-10,1,--,--,S2499,"{'G2843', 'G2842'}"
S2499,13n2769,-10,1,--,--,S2498,"{'G2845', 'G2844'}"
S2500,m13n2769,-2,-1,--,--,S2501,"{'G2839', 'G2840'}"
S2501,m13n2769,-2,-1,--,--,S2500,"{'G2841', 'G2838'}"
S2502,m13n2769,-2,1,--,--,S2503,"{'G2841', 'G2838'}"
S2503,m13n2769,-2,1,--,--,S2502,"{'G2839', 'G2840'}"
S2504,8a10,-3,-2,--,--,S2507,{'G2849'}
S2505,8a10,-3,-2,--,--,?,{'G2851'}
S2506,8a10,-3,-2,--,--,S2508,"{'G2847', 'G2852'}"
S2507,8a10,-3,-2,--,--,S2504,{'G2846'}
S2508,8a10,-3,-2,--,--,S2506,"{'G2850', 'G2848'}"
S2509,8a10,-3,0,?,?,S2509,"{'G2856', 'G2855', 'G2849', 'G2851', 'G2854', 'G2846'}"
S2510,8a10,-3,0,?,?,S2510,"{'G2850', 'G2857', 'G2847', 'G2853', 'G2858', 'G2848', 'G2852'}"
S2511,8a10,-3,2,--,--,S2514,{'G2855'}
S2512,8a10,-3,2,--,--,S2513,"{'G2857', 'G2858'}"
S2513,8a10,-3,2,--,--,S2512,{'G2853'}
S2514,8a10,-3,2,--,--,S2511,"{'G2854', 'G2856'}"
S2515,m8a10,-9,-2,--,--,S2519,{'G2860'}
S2516,m8a10,-9,-2,--,--,S2516,"{'G2862', 'G2861', 'G2859'}"
S2518,m8a10,-9,-2,--,--,S2518,"{'G2864', 'G2865'}"
S2519,m8a10,-9,-2,--,--,S2515,{'G2863'}
S2520,m8a10,-9,-4,--,--,S2520,"{'G2864', 'G2865'}"
S2521,m8a10,-9,0,?,?,S2524,"{'G2867', 'G2860'}"
S2522,m8a10,-9,0,S2523,?,S2522,"{'G2868', 'G2869'}"
S2523,m8a10,-9,0,S2522,?,S2523,"{'G2862', 'G2870', 'G2861', 'G2859'}"
S2524,m8a10,-9,0,?,?,S2521,"{'G2863', 'G2866'}"
S2525,m8a10,-9,2,--,--,S2527,{'G2866'}
S2526,m8a10,-9,2,--,--,S2526,"{'G2868', 'G2869'}"
S2527,m8a10,-9,2,--,--,S2525,{'G2867'}
S2528,m8a10,-9,2,--,--,S2528,"{'G2870', 'G2871', 'G2872'}"
S2529,m8a10,-9,4,--,--,S2529,"{'G2871', 'G2872'}"
S2530,12n121,-1,-2,--,--,S2530,{'G2878'}
S2531,12n121,-1,-2,--,--,S2531,{'G2877'}
S2532,12n121,-1,0,?,S2535,?,{'G2878'}
S2533,12n121,-1,0,?,?,?,{'G2877'}
S2534,12n121,-1,0,?,?,?,{'G2879'}
S2535,12n121,-1,0,?,S2532,?,{'G2880'}
S2536,12n121,-1,2,--,--,S2536,"{'G2879', 'G2880'}"
S2537,m12n121,-11,-2,--,--,S2537,{'G2874'}
S2538,m12n121,-11,-2,--,--,?,{'G2873'}
S2539,m12n121,-11,0,?,S2540,S2539,"{'G2875', 'G2873'}"
S2540,m12n121,-11,0,?,S2539,S2540,"{'G2874', 'G2876'}"
S2541,m12n121,-11,2,--,--,S2541,{'G2875'}
S2542,m12n121,-11,2,--,--,?,{'G2876'}
S2543,10n2,-5,-2,--,--,S2543,{'G2881'}
S2544,10n2,-5,0,S2545,?,?,{'G2882'}
S2545,10n2,-5,0,S2544,?,?,{'G2881'}
S2546,10n2,-5,2,--,--,S2546,{'G2882'}
S2547,m10n2,-7,-2,--,--,S2547,"{'G2884', 'G2883'}"
S2548,m10n2,-7,-4,--,--,S2548,{'G2884'}
S2550,m10n2,-7,0,S2550,S2550,S2550,"{'G2883', 'G2885'}"
S2551,m10n2,-7,2,--,--,S2551,"{'G2886', 'G2885'}"
S2552,m10n2,-7,4,--,--,S2552,{'G2886'}
S2553,8a2,-12,-1,--,--,S2553,"{'G2891', 'G2888', 'G2887', 'G2893', 'G2892'}"
S2555,8a2,-12,-3,--,--,S2555,"{'G2889', 'G2888', 'G2887', 'G2890'}"
S2556,8a2,-12,-5,--,--,S2556,"{'G2889', 'G2890'}"
S2558,8a2,-12,1,--,--,S2558,"{'G2895', 'G2891', 'G2894', 'G2893', 'G2892'}"
S2559,8a2,-12,3,--,--,S2559,"{'G2895', 'G2894', 'G2896', 'G2897'}"
S2560,8a2,-12,5,--,--,S2560,"{'G2896', 'G2897'}"
S2561,m8a2,0,-1,--,--,S2561,{'G2898'}
S2562,m8a2,0,-1,--,--,S2562,{'G2899'}
S2563,m8a2,0,1,--,--,S2563,{'G2898'}
S2564,m8a2,0,1,--,--,S2564,{'G2899'}
S2575,8a3,-6,-1,--,--,S2575,"{'G2906', 'G2907'}"
S2576,8a3,-6,1,--,--,S2576,"{'G2906', 'G2907'}"
S2577,m15n41127,-5,-2,--,--,S2577,{'G2908'}
S2578,m15n41127,-5,0,S2578,S2578,S2578,"{'G2908', 'G2909'}"
S2579,m15n41127,-5,2,--,--,S2579,{'G2909'}
S2580,15n41127,-7,-2,--,--,S2580,{'G2910'}
S2581,15n41127,-7,0,?,S2582,S2581,{'G2910'}
S2582,15n41127,-7,0,?,S2581,S2582,{'G2911'}
S2583,15n41127,-7,2,--,--,S2583,{'G2911'}
S2584,8a4,-4,-1,--,--,S2587,{'G2914'}
S2585,8a4,-4,-1,--,--,S2585,"{'G2915', 'G2916'}"
S2586,8a4,-4,-1,--,--,S2586,"{'G2917', 'G2912'}"
S2587,8a4,-4,-1,--,--,S2584,{'G2913'}
S2588,8a4,-4,1,--,--,S2588,"{'G2915', 'G2916'}"
S2589,8a4,-4,1,--,--,S2590,{'G2913'}
S2590,8a4,-4,1,--,--,S2589,{'G2914'}
S2591,8a4,-4,1,--,--,S2591,"{'G2917', 'G2912'}"
S2592,m8a4,-8,-1,--,--,S2592,"{'G2924', 'G2921', 'G2918', 'G2926', 'G2919', 'G2922', 'G2925', 'G2920', 'G2923'}"
S2593,m8a4,-8,-3,--,--,S2593,"{'G2918', 'G2920'}"
S2594,m8a4,-8,-3,--,--,S2594,"{'G2919', 'G2922', 'G2921'}"
S2595,m8a4,-8,1,--,--,S2595,"{'G2930', 'G2924', 'G2926', 'G2927', 'G2925', 'G2931', 'G2929', 'G2928', 'G2923'}"
S2596,m8a4,-8,3,--,--,S2596,"{'G2931', 'G2927'}"
S2597,m8a4,-8,3,--,--,S2597,"{'G2930', 'G2929', 'G2928'}"
S2598,11n139,-10,-1,--,--,S2599,{'G2934'}
S2599,11n139,-10,-1,--,--,S2598,{'G2935'}
S2600,11n139,-10,1,--,--,S2601,{'G2935'}
S2601,11n139,-10,1,--,--,S2600,{'G2934'}
S2602,m11n139,-2,-1,--,--,S2603,{'G2932'}
S2603,m11n139,-2,-1,--,--,S2602,{'G2933'}
S2604,m11n139,-2,1,--,--,S2605,{'G2932'}
S2605,m11n139,-2,1,--,--,S2604,{'G2933'}
S2606,m16n246032,-6,-1,--,--,S2606,{'G2936'}
S2607,16n246032,-6,-1,--,--,S2607,{'G2937'}
S2608,m16n246032,-6,1,--,--,S2608,{'G2936'}
S2609,16n246032,-6,1,--,--,S2609,{'G2937'}
S2610,12n749,-13,-2,--,--,S2610,{'G2938'}
S2611,12n749,-13,0,S2612,?,?,{'G2938'}
S2612,12n749,-13,0,S2611,?,?,{'G2939'}
S2613,12n749,-13,2,--,--,S2613,{'G2939'}
S2614,m12n749,1,-2,--,--,S2614,{'G2940'}
S2615,m12n749,1,0,?,?,?,{'G2940'}
S2616,m12n749,1,0,?,?,?,{'G2941'}
S2617,m12n749,1,2,--,--,S2617,{'G2941'}
S2628,12n502,-18,-1,--,--,S2629,{'G2949'}
S2629,12n502,-18,-1,--,--,S2628,{'G2948'}
S2630,12n502,-18,-3,--,--,S2631,{'G2949'}
S2631,12n502,-18,-3,--,--,S2630,{'G2948'}
S2632,12n502,-18,1,--,--,S2633,{'G2951'}
S2633,12n502,-18,1,--,--,S2632,{'G2950'}
S2634,12n502,-18,3,--,--,S2635,{'G2951'}
S2635,12n502,-18,3,--,--,S2634,{'G2950'}
S2636,m12n502,6,-1,--,--,S2639,"{'G2953', 'G2958'}"
S2637,m12n502,6,-1,--,--,S2638,"{'G2959', 'G2956'}"
S2638,m12n502,6,-1,--,--,S2637,"{'G2955', 'G2954'}"
S2639,m12n502,6,-1,--,--,S2636,"{'G2957', 'G2952'}"
S2640,m12n502,6,1,--,--,S2641,"{'G2957', 'G2953'}"
S2641,m12n502,6,1,--,--,S2640,"{'G2952', 'G2958'}"
S2642,m12n502,6,1,--,--,S2643,"{'G2959', 'G2954'}"
S2643,m12n502,6,1,--,--,S2642,"{'G2955', 'G2956'}"
S2644,11n70,-10,-1,--,--,S2644,"{'G2970', 'G2966', 'G2968', 'G2965', 'G2964', 'G2967', 'G2969'}"
S2645,11n70,-10,-3,--,--,S2645,"{'G2964', 'G2965'}"
S2646,11n70,-10,-3,--,--,S2646,{'G2966'}
S2647,11n70,-10,1,--,--,S2647,"{'G2970', 'G2968', 'G2967', 'G2973', 'G2971', 'G2972', 'G2969'}"
S2648,11n70,-10,3,--,--,S2648,{'G2972'}
S2649,11n70,-10,3,--,--,S2649,"{'G2973', 'G2971'}"
S2650,m11n70,-2,-1,--,--,S2650,"{'G2960', 'G2963'}"
S2651,m11n70,-2,-1,--,--,S2651,"{'G2961', 'G2962'}"
S2652,m11n70,-2,1,--,--,S2652,"{'G2961', 'G2962'}"
S2653,m11n70,-2,1,--,--,S2653,"{'G2960', 'G2963'}"
S2654,m11n79,-4,-1,--,--,S2654,"{'G2977', 'G2974', 'G2975', 'G2976'}"
S2655,m11n79,-4,1,--,--,S2655,"{'G2977', 'G2974', 'G2975', 'G2976'}"
S2656,11n79,-8,-1,--,--,S2656,"{'G2978', 'G2979'}"
S2657,11n79,-8,1,--,--,S2657,"{'G2978', 'G2979'}"
S2658,10n7,-3,-2,--,--,S2659,{'G2980'}
S2659,10n7,-3,-2,--,--,S2658,{'G2981'}
S2660,10n7,-3,0,?,?,S2661,"{'G2981', 'G2982'}"
S2661,10n7,-3,0,?,?,S2660,"{'G2980', 'G2983'}"
S2662,10n7,-3,2,--,--,S2663,{'G2982'}
S2663,10n7,-3,2,--,--,S2662,{'G2983'}
S2664,m10n7,-9,-2,--,--,S2664,{'G2984'}
S2666,m10n7,-9,0,S2666,S2666,S2666,"{'G2984', 'G2985'}"
S2667,m10n7,-9,2,--,--,S2667,{'G2985'}
S2668,10n3,-1,-2,--,--,S2668,{'G2990'}
S2669,10n3,-1,-2,--,--,S2669,{'G2991'}
S2670,10n3,-1,0,?,?,S2670,"{'G2992', 'G2991'}"
S2671,10n3,-1,0,?,?,S2671,"{'G2993', 'G2990'}"
S2672,10n3,-1,2,--,--,S2672,{'G2993'}
S2673,10n3,-1,2,--,--,S2673,{'G2992'}
S2674,m10n3,-11,-2,--,--,S2674,"{'G2986', 'G2987'}"
S2675,m10n3,-11,-4,--,--,S2675,{'G2987'}
S2676,m10n3,-11,0,S2676,S2676,S2676,"{'G2986', 'G2988'}"
S2677,m10n3,-11,2,--,--,S2677,{'G2989'}
S2678,m10n3,-11,2,--,--,S2678,{'G2988'}
S2679,m10n3,-11,4,--,--,S2679,{'G2989'}
S2680,8a5,-12,-1,--,--,S2680,"{'G2995', 'G2996', 'G2999', 'G2994', 'G3000', 'G3001', 'G2998'}"
S2681,8a5,-12,-3,--,--,S2681,"{'G2995', 'G2997', 'G2996', 'G2994'}"
S2682,8a5,-12,-5,--,--,S2682,{'G2997'}
S2683,8a5,-12,1,--,--,S2683,"{'G3004', 'G2999', 'G3003', 'G3002', 'G3000', 'G3001', 'G2998'}"
S2684,8a5,-12,3,--,--,S2684,"{'G3002', 'G3004', 'G3003', 'G3005'}"
S2685,8a5,-12,5,--,--,S2685,{'G3005'}
S2686,m8a5,0,-1,--,--,S2686,{'G3007'}
S2687,m8a5,0,-1,--,--,S2687,{'G3006'}
S2688,m8a5,0,1,--,--,S2688,{'G3006'}
S2689,m8a5,0,1,--,--,S2689,{'G3007'}
S2690,8a7,-3,-2,--,--,S2690,"{'G3010', 'G3009'}"
S2691,8a7,-3,-2,--,--,S2691,"{'G3011', 'G3008'}"
S2692,8a7,-3,0,?,?,?,{'G3014'}
S2693,8a7,-3,0,?,?,S2693,"{'G3011', 'G3008', 'G3013'}"
S2694,8a7,-3,0,?,?,S2694,"{'G3012', 'G3010', 'G3009'}"
S2695,8a7,-3,2,--,--,?,{'G3014'}
S2696,8a7,-3,2,--,--,S2696,{'G3013'}
S2697,8a7,-3,2,--,--,S2697,{'G3012'}
S2698,m8a7,-9,-2,--,--,S2698,"{'G3018', 'G3019', 'G3017', 'G3015'}"
S2699,m8a7,-9,-2,--,--,?,{'G3016'}
S2700,m8a7,-9,-4,--,--,S2700,"{'G3018', 'G3019'}"
S2702,m8a7,-9,0,?,?,?,"{'G3021', 'G3017', 'G3015'}"
S2703,m8a7,-9,0,?,?,?,"{'G3016', 'G3020', 'G3022'}"
S2706,m8a7,-9,2,--,--,S2706,"{'G3021', 'G3024', 'G3023'}"
S2707,m8a7,-9,2,--,--,?,"{'G3020', 'G3022'}"
S2708,m8a7,-9,4,--,--,S2708,"{'G3024', 'G3023'}"
S2709,13n2180,-4,-1,--,--,S2710,{'G3025'}
S2710,13n2180,-4,-1,--,--,S2709,{'G3026'}
S2711,13n2180,-4,1,--,--,S2711,"{'G3025', 'G3026'}"
S2712,m13n2180,-8,-1,--,--,S2712,"{'G3028', 'G3027'}"
S2713,m13n2180,-8,1,--,--,S2713,"{'G3028', 'G3027'}"
S2714,m11n102,-10,-1,--,--,S2714,{'G3030'}
S2715,m11n102,-10,1,--,--,S2715,{'G3030'}
S2716,11n102,-2,-1,--,--,S2716,{'G3029'}
S2717,11n102,-2,1,--,--,S2717,{'G3029'}
S2718,13n3596,-12,-1,--,--,S2718,{'G3031'}
S2719,13n3596,-12,1,--,--,S2719,{'G3031'}
S2720,m13n3596,0,-1,--,--,S2720,{'G3032'}
S2721,m13n3596,0,1,--,--,S2721,{'G3032'}
S2722,10n30,-5,-2,--,--,S2723,{'G3033'}
S2723,10n30,-5,-2,--,--,S2722,{'G3034'}
S2724,10n30,-5,0,S2725,?,S2725,"{'G3033', 'G3036'}"
S2725,10n30,-5,0,S2724,?,S2724,"{'G3034', 'G3035'}"
S2726,10n30,-5,2,--,--,S2727,{'G3035'}
S2727,10n30,-5,2,--,--,S2726,{'G3036'}
S2728,m10n30,-7,-2,--,--,S2729,{'G3037'}
S2729,m10n30,-7,-2,--,--,S2728,{'G3038'}
S2730,m10n30,-7,0,?,?,S2731,"{'G3040', 'G3038'}"
S2731,m10n30,-7,0,?,?,S2730,"{'G3037', 'G3039'}"
S2732,m10n30,-7,2,--,--,S2733,{'G3040'}
S2733,m10n30,-7,2,--,--,S2732,{'G3039'}
S2734,11n88,-14,-1,--,--,S2734,"{'G3042', 'G3043', 'G3041'}"
S2735,11n88,-14,-3,--,--,S2735,{'G3041'}
S2736,11n88,-14,1,--,--,S2736,"{'G3042', 'G3043', 'G3044'}"
S2737,11n88,-14,3,--,--,S2737,{'G3044'}
S2738,m11n88,2,-1,--,--,S2738,{'G3046'}
S2739,m11n88,2,-1,--,--,S2739,{'G3045'}
S2740,m11n88,2,1,--,--,S2740,{'G3045'}
S2741,m11n88,2,1,--,--,S2741,{'G3046'}
S2742,8a6,-10,-1,--,--,S2742,"{'G3051', 'G3054', 'G3052', 'G3053', 'G3055'}"
S2743,8a6,-10,-3,--,--,?,{'G3053'}
S2744,8a6,-10,-3,--,--,?,"{'G3051', 'G3052'}"
S2745,8a6,-10,1,--,--,S2745,"{'G3054', 'G3056', 'G3057', 'G3058', 'G3055'}"
S2746,8a6,-10,3,--,--,?,{'G3057'}
S2747,8a6,-10,3,--,--,S2746,{'G3058'}
S2748,8a6,-10,3,--,--,?,{'G3056'}
S2749,m8a6,-2,-1,--,--,S2749,{'G3049'}
S2750,m8a6,-2,-1,--,--,?,{'G3047'}
S2751,m8a6,-2,-1,--,--,S2751,{'G3048'}
S2752,m8a6,-2,-1,--,--,S2752,{'G3050'}
S2753,m8a6,-2,1,--,--,?,{'G3047'}
S2754,m8a6,-2,1,--,--,?,{'G3049'}
S2755,m8a6,-2,1,--,--,S2755,{'G3050'}
S2756,m8a6,-2,1,--,--,S2756,{'G3048'}
S2757,8a9,-6,-1,--,--,S2757,"{'G3064', 'G3063'}"
S2758,8a9,-6,-1,--,--,S2758,"{'G3061', 'G3062'}"
S2759,8a9,-6,-1,--,--,S2759,"{'G3060', 'G3059'}"
S2761,8a9,-6,-3,--,--,S2761,"{'G3061', 'G3062'}"
S2762,8a9,-6,-3,--,--,S2762,"{'G3060', 'G3059'}"
S2763,8a9,-6,1,--,--,S2763,"{'G3063', 'G3064'}"
S2764,8a9,-6,1,--,--,S2764,"{'G3068', 'G3066'}"
S2765,8a9,-6,1,--,--,S2765,"{'G3065', 'G3067'}"
S2767,8a9,-6,3,--,--,S2767,"{'G3068', 'G3066'}"
S2768,8a9,-6,3,--,--,S2768,"{'G3065', 'G3067'}"
S2769,11n116,-4,-1,--,--,S2770,"{'G3071', 'G3072'}"
S2770,11n116,-4,-1,--,--,S2769,"{'G3069', 'G3070'}"
S2771,11n116,-4,1,--,--,S2772,{'G3071'}
S2772,11n116,-4,1,--,--,S2771,{'G3070'}
S2773,11n116,-4,1,--,--,S2774,{'G3069'}
S2774,11n116,-4,1,--,--,S2773,{'G3072'}
S2775,m11n116,-8,-1,--,--,S2776,"{'G3075', 'G3076'}"
S2776,m11n116,-8,-1,--,--,S2775,"{'G3073', 'G3074'}"
S2777,m11n116,-8,1,--,--,S2778,"{'G3075', 'G3076'}"
S2778,m11n116,-8,1,--,--,S2777,"{'G3073', 'G3074'}"
S2779,13n604,-20,-1,--,--,S2779,"{'G3078', 'G3077', 'G3079'}"
S2780,13n604,-20,-3,--,--,S2780,{'G3077'}
S2781,13n604,-20,1,--,--,S2781,"{'G3078', 'G3079', 'G3080'}"
S2782,13n604,-20,3,--,--,S2782,{'G3080'}
S2783,m13n604,8,-1,--,--,S2783,{'G3081'}
S2784,m13n604,8,-1,--,--,S2784,{'G3082'}
S2785,m13n604,8,1,--,--,S2785,{'G3081'}
S2786,m13n604,8,1,--,--,S2786,{'G3082'}
S2787,13n592,-3,-2,--,--,S2788,{'G3084'}
S2788,13n592,-3,-2,--,--,S2787,{'G3083'}
S2789,13n592,-3,0,?,?,S2790,"{'G3086', 'G3083'}"
S2790,13n592,-3,0,?,?,S2789,"{'G3084', 'G3085'}"
S2791,13n592,-3,2,--,--,S2792,{'G3086'}
S2792,13n592,-3,2,--,--,S2791,{'G3085'}
S2793,m13n592,-9,-2,--,--,S2794,{'G3087'}
S2794,m13n592,-9,-2,--,--,S2793,{'G3088'}
S2795,m13n592,-9,0,S2796,?,S2796,"{'G3090', 'G3087'}"
S2796,m13n592,-9,0,S2795,?,S2795,"{'G3088', 'G3089'}"
S2797,m13n592,-9,2,--,--,S2798,{'G3089'}
S2798,m13n592,-9,2,--,--,S2797,{'G3090'}
S2799,m16n207543,-10,-1,--,--,S2799,"{'G3093', 'G3094'}"
S2800,m16n207543,-10,1,--,--,S2800,"{'G3093', 'G3094'}"
S2801,16n207543,-2,-1,--,--,S2801,"{'G3092', 'G3091'}"
S2802,16n207543,-2,1,--,--,S2802,"{'G3092', 'G3091'}"
S2803,m13n192,-12,-1,--,--,S2803,"{'G3096', 'G3095'}"
S2804,m13n192,-12,1,--,--,S2804,"{'G3096', 'G3095'}"
S2805,13n192,0,-1,--,--,?,{'G3097'}
S2806,13n192,0,-1,--,--,?,{'G3098'}
S2807,13n192,0,1,--,--,?,{'G3098'}
S2808,13n192,0,1,--,--,?,{'G3097'}
S2827,13n469,-4,-1,--,--,S2827,"{'G3109', 'G3110'}"
S2830,13n469,-4,1,--,--,S2830,"{'G3109', 'G3110'}"
S2832,m13n469,-8,-1,--,--,S2832,"{'G3112', 'G3111'}"
S2833,m13n469,-8,1,--,--,S2833,"{'G3112', 'G3111'}"
S2835,11n57,-14,-1,--,--,S2835,"{'G3115', 'G3116', 'G3113', 'G3114'}"
S2836,11n57,-14,-3,--,--,S2837,{'G3114'}
S2837,11n57,-14,-3,--,--,S2836,{'G3113'}
S2838,11n57,-14,1,--,--,S2838,"{'G3115', 'G3118', 'G3116', 'G3117'}"
S2839,11n57,-14,3,--,--,S2840,{'G3117'}
S2840,11n57,-14,3,--,--,S2839,{'G3118'}
S2841,m11n57,2,-1,--,--,S2841,"{'G3119', 'G3120'}"
S2842,m11n57,2,-1,--,--,S2842,"{'G3121', 'G3122'}"
S2843,m11n57,2,1,--,--,S2843,"{'G3119', 'G3120'}"
S2844,m11n57,2,1,--,--,S2844,"{'G3121', 'G3122'}"
S2845,12n243,-18,-1,--,--,S2846,{'G3123'}
S2846,12n243,-18,-1,--,--,S2845,{'G3124'}
S2847,12n243,-18,-3,--,--,S2848,{'G3123'}
S2848,12n243,-18,-3,--,--,S2847,{'G3124'}
S2849,12n243,-18,1,--,--,S2850,{'G3126'}
S2850,12n243,-18,1,--,--,S2849,{'G3125'}
S2851,12n243,-18,3,--,--,S2852,{'G3126'}
S2852,12n243,-18,3,--,--,S2851,{'G3125'}
S2853,m12n243,6,-1,--,--,S2854,"{'G3129', 'G3132'}"
S2854,m12n243,6,-1,--,--,S2853,"{'G3134', 'G3131'}"
S2855,m12n243,6,-1,--,--,S2856,"{'G3127', 'G3128'}"
S2856,m12n243,6,-1,--,--,S2855,"{'G3130', 'G3133'}"
S2857,m12n243,6,1,--,--,S2859,"{'G3129', 'G3131'}"
S2858,m12n243,6,1,--,--,S2860,"{'G3130', 'G3128'}"
S2859,m12n243,6,1,--,--,S2857,"{'G3134', 'G3132'}"
S2860,m12n243,6,1,--,--,S2858,"{'G3127', 'G3133'}"
S2861,12n725,-20,-1,--,--,S2861,"{'G3136', 'G3135'}"
S2862,12n725,-20,-3,--,--,S2862,{'G3135'}
S2863,12n725,-20,1,--,--,S2863,"{'G3136', 'G3137'}"
S2864,12n725,-20,3,--,--,S2864,{'G3137'}
S2865,m12n725,8,-1,--,--,S2865,{'G3138'}
S2866,m12n725,8,-1,--,--,S2866,{'G3139'}
S2867,m12n725,8,1,--,--,S2867,{'G3139'}
S2868,m12n725,8,1,--,--,S2868,{'G3138'}
S2869,m16n245346,-10,-1,--,--,S2869,"{'G3143', 'G3142'}"
S2870,m16n245346,-10,1,--,--,S2870,"{'G3143', 'G3142'}"
S2871,16n245346,-2,-1,--,--,S2871,"{'G3141', 'G3140'}"
S2872,16n245346,-2,1,--,--,S2872,"{'G3141', 'G3140'}"
S2873,m12n309,-5,-2,--,--,S2873,{'G3144'}
S2874,m12n309,-5,0,?,S2875,?,{'G3144'}
S2875,m12n309,-5,0,?,S2874,?,{'G3145'}
