Grid ID,Topological Type,tb,r,X,O,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror
G2659,13n4024,-11,0,"(0, 3, 9, 2, 4, 8, 7, 6, 5, 1)","(4, 7, 6, 5, 1, 3, 2, 0, 9, 8)",G2661,G2658,G2660
G2660,13n4024,-11,0,"(0, 9, 8, 7, 4, 2, 1, 5, 3, 6)","(5, 4, 3, 1, 0, 9, 6, 8, 7, 2)",G2658,G2661,G2659
G2661,13n4024,-11,0,"(0, 9, 2, 8, 5, 4, 3, 7, 6, 1)","(5, 4, 6, 3, 1, 0, 9, 2, 8, 7)",G2659,G2660,G2658
G2662,13n4024,-11,2,"(0, 9, 7, 4, 3, 6, 5, 8, 2, 1)","(6, 5, 3, 2, 8, 1, 0, 4, 9, 7)",--,--,G2662
G2663,m13n4024,1,0,"(0, 1, 2, 8, 5, 6, 3, 4, 7, 9)","(6, 7, 9, 4, 0, 1, 8, 2, 3, 5)",G2664,G2666,G2665
G2664,m13n4024,1,0,"(0, 7, 1, 2, 4, 5, 6, 8, 3, 9)","(5, 2, 3, 6, 8, 9, 0, 1, 7, 4)",G2663,G2665,G2666
G2665,m13n4024,1,0,"(0, 2, 3, 8, 4, 5, 1, 6, 7, 9)","(6, 7, 1, 2, 9, 0, 8, 3, 4, 5)",G2666,G2664,G2663
G2666,m13n4024,1,0,"(0, 1, 2, 6, 7, 4, 5, 3, 8, 9)","(4, 5, 7, 8, 3, 9, 0, 6, 1, 2)",G2665,G2663,G2664
G2667,m10n18,-3,-2,"(0, 8, 1, 2, 6, 5, 7, 9, 4, 3)","(4, 2, 3, 7, 9, 8, 0, 1, 6, 5)",--,--,G2667
G2668,m10n18,-3,-2,"(0, 2, 3, 9, 8, 5, 4, 6, 1, 7)","(6, 7, 1, 2, 0, 9, 8, 3, 5, 4)",--,--,G2668
G2669,m10n18,-3,0,"(0, 6, 8, 7, 9, 5, 2, 1, 3, 4)","(3, 1, 5, 4, 6, 0, 8, 7, 9, 2)",G2671,?,?
G2670,m10n18,-3,0,"(0, 6, 8, 7, 9, 5, 2, 1, 3, 4)","(7, 9, 2, 1, 3, 0, 6, 4, 5, 8)",G2672,?,?
G2671,m10n18,-3,0,"(0, 8, 7, 9, 2, 3, 1, 5, 4, 6)","(5, 2, 1, 3, 4, 0, 6, 8, 7, 9)",G2669,?,?
G2672,m10n18,-3,0,"(0, 9, 1, 8, 4, 2, 3, 6, 5, 7)","(6, 5, 7, 3, 0, 9, 1, 2, 8, 4)",G2670,?,?
G2673,m10n18,-3,2,"(0, 8, 9, 3, 5, 4, 6, 7, 2, 1)","(6, 4, 7, 8, 2, 1, 3, 5, 0, 9)",--,--,G2673
G2674,m10n18,-3,2,"(0, 4, 5, 3, 2, 1, 6, 8, 7, 9)","(5, 6, 2, 1, 8, 7, 9, 4, 0, 3)",--,--,G2674
G2675,10n18,-7,-2,"(0, 1, 9, 3, 7, 6, 4, 5, 8, 2)","(4, 5, 2, 0, 1, 8, 7, 9, 3, 6)",--,--,?
G2676,10n18,-7,0,"(0, 7, 9, 1, 2, 5, 6, 4, 3, 8)","(6, 4, 2, 3, 8, 0, 1, 9, 7, 5)",?,?,G2677
G2677,10n18,-7,0,"(0, 1, 5, 4, 2, 3, 8, 6, 9, 7)","(3, 9, 0, 8, 6, 7, 5, 1, 4, 2)",?,?,G2676
G2678,10n18,-7,0,"(0, 1, 4, 3, 8, 6, 7, 5, 9, 2)","(6, 7, 9, 5, 4, 2, 3, 0, 1, 8)",?,?,?
G2679,10n18,-7,2,"(0, 2, 8, 9, 7, 3, 5, 6, 4, 1)","(3, 7, 5, 6, 4, 8, 1, 2, 0, 9)",--,--,?
G2680,m12n488,-4,-1,"(0, 3, 7, 8, 6, 4, 5, 9, 2, 1)","(4, 8, 9, 2, 1, 7, 0, 3, 6, 5)",--,--,G2681
G2681,m12n488,-4,-1,"(0, 3, 7, 8, 6, 4, 5, 9, 2, 1)","(5, 9, 2, 1, 0, 7, 3, 4, 8, 6)",--,--,G2680
G2682,m12n488,-4,1,"(0, 1, 4, 3, 9, 2, 5, 8, 7, 6)","(5, 9, 0, 8, 6, 7, 1, 4, 3, 2)",--,--,G2683
G2683,m12n488,-4,1,"(0, 9, 3, 6, 5, 4, 1, 7, 8, 2)","(5, 4, 7, 1, 2, 0, 8, 9, 3, 6)",--,--,G2682
G2684,12n488,-6,-1,"(0, 6, 5, 7, 9, 8, 4, 1, 2, 3)","(4, 1, 8, 2, 3, 0, 9, 5, 6, 7)",--,--,?
G2685,12n488,-6,1,"(0, 1, 8, 7, 3, 4, 5, 2, 9, 6)","(5, 7, 6, 2, 9, 0, 1, 8, 4, 3)",--,--,?
G2686,11n135,-11,0,"(0, 8, 5, 7, 6, 3, 2, 4, 1, 9)","(6, 2, 9, 4, 1, 8, 7, 0, 5, 3)",?,?,G2687
G2687,11n135,-11,0,"(0, 8, 9, 7, 5, 4, 6, 1, 3, 2)","(4, 1, 6, 3, 0, 8, 2, 7, 9, 5)",?,?,G2686
G2688,m11n135,1,0,"(0, 3, 1, 2, 5, 6, 4, 7, 9, 8)","(6, 9, 4, 7, 0, 1, 8, 3, 5, 2)",?,G2689,?
G2689,m11n135,1,0,"(0, 1, 5, 3, 8, 4, 6, 9, 2, 7)","(6, 8, 9, 7, 2, 0, 1, 3, 5, 4)",?,G2688,?
G2690,12n318,-2,-1,"(0, 3, 5, 1, 8, 6, 7, 9, 4, 2)","(7, 9, 2, 4, 3, 0, 1, 5, 8, 6)",--,--,G2691
G2691,12n318,-2,-1,"(0, 3, 9, 1, 8, 2, 5, 6, 4, 7)","(5, 6, 2, 4, 3, 7, 9, 0, 8, 1)",--,--,G2690
G2692,12n318,-2,1,"(0, 7, 8, 2, 5, 3, 4, 6, 9, 1)","(5, 3, 4, 6, 1, 9, 7, 0, 2, 8)",--,--,G2693
G2693,12n318,-2,1,"(0, 4, 6, 7, 5, 8, 2, 3, 9, 1)","(5, 9, 2, 3, 1, 4, 7, 0, 6, 8)",--,--,G2692
G2694,m12n318,-8,-1,"(0, 8, 7, 9, 2, 6, 3, 5, 1, 4)","(5, 2, 1, 3, 4, 0, 7, 8, 6, 9)",--,--,G2695
G2695,m12n318,-8,-1,"(0, 2, 5, 3, 1, 8, 7, 9, 6, 4)","(7, 9, 0, 6, 4, 2, 3, 5, 1, 8)",--,--,G2694
G2696,m12n318,-8,1,"(0, 6, 4, 2, 3, 5, 1, 8, 7, 9)","(5, 3, 1, 8, 7, 9, 6, 4, 0, 2)",--,--,G2697
G2697,m12n318,-8,1,"(0, 6, 3, 4, 2, 5, 1, 8, 7, 9)","(8, 2, 9, 1, 7, 0, 6, 4, 3, 5)",--,--,G2696
G2698,m15n40180,-4,-1,"(0, 1, 2, 3, 9, 5, 8, 6, 7, 4)","(3, 5, 6, 7, 4, 0, 1, 9, 2, 8)",--,--,G2698
G2699,m15n40180,-4,1,"(0, 1, 2, 3, 9, 7, 5, 6, 8, 4)","(3, 5, 7, 8, 6, 4, 0, 1, 2, 9)",--,--,G2699
G2700,15n40180,-6,-1,"(0, 7, 1, 5, 4, 3, 6, 2, 9, 8)","(3, 2, 6, 9, 8, 7, 0, 5, 4, 1)",--,--,G2700
G2701,15n40180,-6,1,"(0, 8, 3, 7, 4, 6, 5, 9, 2, 1)","(6, 5, 9, 2, 1, 3, 0, 4, 8, 7)",--,--,G2701
G2702,m11n12,-2,-1,"(0, 8, 1, 2, 9, 5, 7, 4, 6, 3)","(4, 2, 3, 7, 6, 8, 0, 9, 1, 5)",--,--,G2702
G2703,m11n12,-2,-1,"(0, 5, 2, 6, 4, 3, 9, 7, 1, 8)","(7, 9, 8, 1, 0, 5, 4, 2, 3, 6)",--,--,?
G2704,m11n12,-2,1,"(0, 1, 9, 8, 2, 3, 5, 4, 7, 6)","(5, 8, 7, 4, 6, 0, 2, 9, 3, 1)",--,--,?
G2705,m11n12,-2,1,"(0, 8, 7, 2, 1, 3, 5, 4, 6, 9)","(7, 5, 3, 6, 4, 9, 2, 8, 0, 1)",--,--,G2705
G2706,11n12,-8,-1,"(0, 3, 9, 7, 8, 2, 1, 6, 4, 5)","(6, 8, 1, 0, 4, 5, 3, 2, 7, 9)",--,--,?
G2707,11n12,-8,-1,"(0, 9, 6, 4, 5, 3, 1, 2, 7, 8)","(7, 1, 0, 8, 2, 9, 4, 6, 3, 5)",--,--,G2712
G2708,11n12,-8,-1,"(0, 9, 3, 4, 2, 6, 7, 5, 1, 8)","(7, 1, 0, 8, 5, 3, 4, 9, 6, 2)",--,--,G2709
G2709,11n12,-8,-1,"(0, 5, 1, 8, 3, 4, 2, 9, 7, 6)","(7, 9, 6, 2, 0, 1, 5, 3, 4, 8)",--,--,G2708
G2710,11n12,-8,-1,"(0, 9, 5, 3, 4, 8, 6, 1, 7, 2)","(4, 1, 0, 6, 7, 5, 2, 3, 9, 8)",--,--,?
G2711,11n12,-8,-1,"(0, 5, 7, 8, 6, 3, 4, 2, 9, 1)","(2, 1, 4, 5, 9, 7, 0, 8, 3, 6)",--,--,?
G2712,11n12,-8,-1,"(0, 4, 6, 8, 5, 7, 2, 9, 3, 1)","(2, 1, 3, 4, 9, 0, 8, 6, 7, 5)",--,--,G2707
G2713,11n12,-8,-1,"(0, 4, 5, 3, 7, 9, 6, 2, 1, 8)","(7, 8, 1, 6, 4, 5, 0, 9, 3, 2)",--,--,?
G2714,11n12,-8,1,"(0, 9, 5, 2, 1, 7, 8, 6, 3, 4)","(8, 3, 1, 0, 6, 4, 5, 9, 7, 2)",--,--,?
G2715,11n12,-8,1,"(0, 8, 9, 1, 6, 5, 7, 4, 2, 3)","(7, 1, 2, 5, 4, 0, 3, 8, 6, 9)",--,--,?
G2716,11n12,-8,1,"(0, 6, 1, 5, 4, 2, 9, 7, 8, 3)","(5, 2, 4, 3, 7, 8, 6, 0, 1, 9)",--,--,?
G2717,11n12,-8,1,"(0, 1, 4, 9, 7, 8, 3, 2, 6, 5)","(3, 7, 8, 6, 0, 2, 9, 5, 4, 1)",--,--,?
G2718,11n12,-8,1,"(0, 8, 7, 9, 4, 5, 3, 6, 1, 2)","(7, 6, 1, 3, 0, 2, 8, 4, 5, 9)",--,--,?
G2719,11n12,-8,1,"(0, 4, 8, 7, 5, 6, 2, 3, 1, 9)","(5, 7, 6, 3, 9, 1, 8, 0, 4, 2)",--,--,?
G2720,11n12,-8,1,"(0, 8, 6, 7, 1, 4, 5, 3, 2, 9)","(7, 5, 9, 3, 8, 0, 2, 1, 6, 4)",--,--,?
G2721,11n12,-8,1,"(0, 4, 6, 9, 3, 8, 7, 5, 1, 2)","(3, 1, 2, 5, 7, 6, 4, 0, 8, 9)",--,--,?
G2722,12n439,-2,-1,"(0, 7, 9, 1, 5, 2, 4, 6, 8, 3)","(4, 2, 3, 6, 0, 8, 7, 9, 1, 5)",--,--,?
G2723,12n439,-2,1,"(0, 7, 1, 3, 6, 4, 8, 5, 9, 2)","(6, 4, 5, 8, 2, 9, 1, 0, 3, 7)",--,--,?
G2724,m12n439,-8,-1,"(0, 6, 8, 5, 3, 9, 2, 4, 1, 7)","(3, 1, 4, 0, 7, 6, 8, 9, 5, 2)",--,--,?
G2725,m12n439,-8,1,"(0, 8, 3, 6, 9, 7, 5, 1, 4, 2)","(7, 5, 1, 2, 4, 3, 0, 6, 8, 9)",--,--,?
G2726,11n61,-10,-1,"(0, 9, 8, 7, 6, 3, 4, 5, 1, 2)","(6, 5, 1, 0, 9, 8, 2, 3, 4, 7)",--,--,G2726
G2727,11n61,-10,-1,"(0, 8, 7, 6, 9, 2, 3, 5, 4, 1)","(5, 2, 1, 0, 3, 4, 8, 9, 7, 6)",--,--,G2727
G2728,11n61,-10,-1,"(0, 9, 8, 7, 3, 2, 4, 5, 1, 6)","(4, 2, 1, 0, 9, 5, 6, 8, 7, 3)",--,--,G2728
G2729,11n61,-10,1,"(0, 9, 1, 4, 5, 8, 7, 6, 3, 2)","(7, 4, 5, 6, 0, 3, 2, 1, 9, 8)",--,--,G2729
G2730,11n61,-10,1,"(0, 9, 8, 7, 6, 3, 4, 5, 1, 2)","(7, 6, 5, 1, 0, 9, 2, 3, 4, 8)",--,--,G2730
G2731,11n61,-10,1,"(0, 9, 7, 4, 3, 2, 1, 5, 6, 8)","(6, 3, 2, 1, 0, 8, 7, 9, 4, 5)",--,--,G2731
G2732,m11n61,0,-1,"(0, 1, 3, 4, 5, 7, 6, 2, 9, 8)","(4, 5, 6, 9, 0, 1, 8, 7, 3, 2)",--,--,?
G2733,m11n61,0,-1,"(0, 1, 2, 3, 4, 7, 6, 5, 9, 8)","(3, 4, 5, 9, 0, 1, 8, 7, 6, 2)",--,--,?
G2734,m11n61,0,-1,"(0, 1, 2, 3, 4, 7, 6, 5, 9, 8)","(4, 5, 9, 0, 1, 2, 8, 7, 6, 3)",--,--,?
G2735,m11n61,0,-1,"(0, 1, 2, 4, 3, 7, 6, 8, 9, 5)","(6, 8, 9, 0, 5, 4, 1, 2, 3, 7)",--,--,?
G2736,m11n61,0,1,"(0, 1, 6, 2, 3, 5, 4, 8, 7, 9)","(3, 5, 4, 8, 9, 0, 7, 6, 1, 2)",--,--,?
G2737,m11n61,0,1,"(0, 9, 3, 2, 1, 4, 5, 6, 7, 8)","(6, 2, 1, 0, 7, 8, 9, 3, 4, 5)",--,--,?
G2738,m11n61,0,1,"(0, 9, 1, 2, 3, 5, 6, 8, 7, 4)","(8, 5, 6, 7, 0, 1, 2, 4, 3, 9)",--,--,?
G2739,m11n61,0,1,"(0, 9, 3, 2, 1, 4, 5, 6, 7, 8)","(5, 2, 1, 0, 6, 7, 8, 9, 3, 4)",--,--,?
G2740,m8a11,-1,0,"(0, 9, 1, 3, 2, 4, 6, 8, 7, 5)","(8, 2, 4, 6, 5, 7, 0, 1, 9, 3)",G2750,?,G2740
G2741,m8a11,-1,0,"(0, 6, 5, 1, 2, 7, 8, 9, 3, 4)","(3, 2, 7, 6, 8, 9, 0, 4, 5, 1)",G2751,G2752,G2749
G2742,m8a11,-1,0,"(0, 6, 7, 4, 5, 8, 9, 2, 3, 1)","(2, 1, 5, 6, 3, 4, 7, 8, 0, 9)",G2748,G2744,G2746
G2743,m8a11,-1,0,"(0, 1, 4, 8, 7, 5, 6, 9, 2, 3)","(2, 5, 7, 6, 9, 8, 0, 3, 4, 1)",G2747,G2747,G2743
G2744,m8a11,-1,0,"(0, 1, 5, 4, 7, 6, 8, 9, 2, 3)","(2, 7, 8, 6, 5, 9, 0, 3, 4, 1)",G2746,G2742,G2748
G2745,m8a11,-1,0,"(0, 7, 8, 2, 9, 3, 5, 4, 6, 1)","(2, 1, 3, 5, 4, 6, 9, 7, 0, 8)",?,?,G2745
G2746,m8a11,-1,0,"(0, 1, 8, 9, 4, 5, 3, 2, 6, 7)","(6, 9, 0, 7, 8, 2, 1, 4, 3, 5)",G2744,G2748,G2742
G2747,m8a11,-1,0,"(0, 1, 9, 8, 2, 5, 6, 3, 4, 7)","(6, 8, 7, 0, 9, 1, 4, 5, 2, 3)",G2743,G2743,G2747
G2748,m8a11,-1,0,"(0, 5, 6, 3, 4, 7, 8, 2, 1, 9)","(6, 7, 4, 5, 8, 9, 1, 0, 3, 2)",G2742,G2746,G2744
G2749,m8a11,-1,0,"(0, 5, 4, 6, 2, 3, 7, 8, 9, 1)","(2, 1, 7, 3, 4, 8, 9, 0, 5, 6)",G2752,G2751,G2741
G2750,m8a11,-1,0,"(0, 3, 5, 1, 9, 4, 6, 7, 8, 2)","(4, 9, 0, 8, 2, 1, 3, 5, 6, 7)",G2740,?,?
G2751,m8a11,-1,0,"(0, 1, 4, 3, 7, 8, 9, 2, 5, 6)","(2, 9, 0, 5, 4, 6, 7, 8, 1, 3)",G2741,G2749,G2752
G2752,m8a11,-1,0,"(0, 1, 2, 4, 3, 8, 9, 6, 5, 7)","(6, 9, 0, 1, 5, 4, 7, 8, 2, 3)",G2749,G2741,G2751
G2753,8a11,-9,-2,"(0, 3, 2, 9, 7, 6, 4, 5, 8, 1)","(2, 1, 5, 3, 0, 8, 7, 9, 4, 6)",--,--,G2754
G2754,8a11,-9,-2,"(0, 7, 4, 8, 3, 6, 5, 2, 9, 1)","(2, 1, 9, 0, 5, 4, 7, 6, 3, 8)",--,--,G2753
G2755,8a11,-9,-2,"(0, 1, 8, 9, 7, 6, 3, 2, 5, 4)","(5, 9, 0, 2, 1, 8, 7, 4, 3, 6)",--,--,?
G2756,8a11,-9,-2,"(0, 9, 6, 5, 8, 7, 2, 1, 3, 4)","(3, 1, 0, 7, 6, 9, 8, 4, 5, 2)",--,--,?
G2757,8a11,-9,0,"(0, 6, 5, 9, 2, 8, 7, 1, 4, 3)","(4, 2, 1, 3, 7, 6, 0, 8, 9, 5)",?,?,G2759
G2758,8a11,-9,0,"(0, 9, 4, 3, 1, 8, 5, 2, 7, 6)","(7, 3, 2, 5, 6, 4, 0, 9, 1, 8)",?,?,G2760
G2759,8a11,-9,0,"(0, 8, 2, 1, 5, 7, 6, 4, 3, 9)","(7, 1, 0, 6, 9, 3, 2, 8, 5, 4)",?,?,G2757
G2760,8a11,-9,0,"(0, 2, 1, 7, 5, 6, 9, 8, 4, 3)","(4, 9, 6, 3, 0, 8, 7, 2, 1, 5)",?,?,G2758
G2761,8a11,-9,2,"(0, 1, 3, 2, 9, 6, 5, 8, 7, 4)","(2, 9, 0, 8, 5, 4, 7, 6, 3, 1)",--,--,G2764
G2762,8a11,-9,2,"(0, 3, 4, 2, 1, 9, 6, 5, 8, 7)","(4, 9, 1, 0, 8, 5, 3, 7, 6, 2)",--,--,G2763
G2763,8a11,-9,2,"(0, 9, 1, 6, 8, 4, 3, 7, 5, 2)","(8, 6, 7, 0, 3, 2, 5, 4, 1, 9)",--,--,G2762
G2764,8a11,-9,2,"(0, 1, 8, 9, 7, 4, 3, 6, 5, 2)","(7, 9, 0, 6, 3, 2, 5, 4, 1, 8)",--,--,G2761
G2765,13n3158,-1,0,"(0, 6, 8, 2, 4, 1, 5, 3, 9, 7)","(4, 3, 5, 7, 9, 6, 0, 8, 2, 1)",G2766,G2768,G2767
G2766,13n3158,-1,0,"(0, 2, 4, 1, 5, 3, 7, 6, 9, 8)","(3, 7, 9, 6, 0, 8, 4, 2, 5, 1)",G2765,G2767,G2768
G2767,13n3158,-1,0,"(0, 8, 1, 7, 9, 4, 2, 6, 3, 5)","(4, 2, 6, 3, 5, 8, 7, 0, 9, 1)",G2768,G2766,G2765
G2768,13n3158,-1,0,"(0, 9, 1, 4, 2, 6, 3, 5, 8, 7)","(6, 3, 5, 0, 8, 1, 7, 9, 4, 2)",G2767,G2765,G2766
G2769,m13n3158,-9,0,"(0, 6, 9, 4, 1, 3, 5, 2, 8, 7)","(5, 1, 2, 0, 7, 8, 9, 6, 4, 3)",G2771,G2770,G2772
G2770,m13n3158,-9,0,"(0, 3, 9, 2, 1, 7, 4, 6, 8, 5)","(7, 8, 4, 6, 5, 3, 0, 1, 2, 9)",G2772,G2769,G2771
G2771,m13n3158,-9,0,"(0, 8, 3, 6, 4, 2, 5, 9, 7, 1)","(5, 2, 9, 1, 0, 7, 8, 6, 3, 4)",G2769,G2772,G2770
G2772,m13n3158,-9,0,"(0, 8, 2, 5, 3, 1, 4, 9, 7, 6)","(4, 1, 9, 0, 7, 6, 8, 5, 2, 3)",G2770,G2771,G2769
G2773,10n11,-15,-2,"(0, 6, 5, 4, 3, 2, 9, 8, 7, 1)","(4, 2, 1, 7, 6, 5, 3, 0, 9, 8)",--,--,G2773
G2774,10n11,-15,-2,"(0, 6, 4, 3, 2, 9, 8, 7, 5, 1)","(2, 1, 7, 5, 6, 4, 3, 0, 9, 8)",--,--,G2776
G2775,10n11,-15,-2,"(0, 7, 5, 6, 4, 3, 9, 8, 2, 1)","(3, 2, 8, 1, 7, 6, 5, 0, 9, 4)",--,--,G2778
G2776,10n11,-15,-2,"(0, 4, 3, 2, 9, 8, 6, 7, 5, 1)","(2, 1, 7, 5, 4, 3, 0, 9, 8, 6)",--,--,G2774
G2777,10n11,-15,-2,"(0, 6, 5, 4, 3, 2, 9, 8, 7, 1)","(3, 2, 7, 1, 6, 5, 4, 0, 9, 8)",--,--,G2777
G2778,10n11,-15,-2,"(0, 9, 4, 3, 8, 7, 6, 2, 5, 1)","(3, 2, 1, 5, 4, 0, 9, 7, 8, 6)",--,--,G2775
G2779,10n11,-15,0,"(0, 9, 7, 4, 3, 2, 8, 6, 5, 1)","(7, 6, 2, 1, 5, 4, 3, 0, 9, 8)",G2785,G2780,G2783
G2780,10n11,-15,0,"(0, 9, 6, 4, 3, 2, 8, 7, 5, 1)","(8, 2, 1, 7, 6, 5, 4, 3, 0, 9)",G2783,G2779,G2785
G2781,10n11,-15,0,"(0, 6, 5, 4, 3, 2, 9, 8, 7, 1)","(4, 3, 2, 7, 1, 6, 5, 0, 9, 8)",G2784,G2782,G2786
G2782,10n11,-15,0,"(0, 9, 6, 5, 4, 3, 2, 8, 7, 1)","(8, 3, 2, 7, 1, 6, 5, 4, 0, 9)",G2786,G2781,G2784
G2783,10n11,-15,0,"(0, 6, 5, 4, 3, 2, 9, 8, 7, 1)","(5, 3, 2, 1, 7, 6, 4, 0, 9, 8)",G2780,G2785,G2779
G2784,10n11,-15,0,"(0, 4, 9, 8, 3, 2, 1, 7, 6, 5)","(7, 6, 5, 2, 1, 0, 4, 3, 9, 8)",G2781,G2786,G2782
G2785,10n11,-15,0,"(0, 9, 6, 5, 4, 3, 2, 8, 7, 1)","(8, 4, 2, 1, 7, 6, 5, 3, 0, 9)",G2779,G2783,G2780
G2786,10n11,-15,0,"(0, 9, 8, 3, 2, 7, 1, 6, 5, 4)","(7, 1, 0, 9, 6, 5, 4, 3, 2, 8)",G2782,G2784,G2781
G2787,10n11,-15,2,"(0, 9, 8, 3, 2, 7, 1, 6, 5, 4)","(8, 7, 1, 0, 6, 5, 4, 3, 2, 9)",--,--,G2787
G2788,10n11,-15,2,"(0, 9, 7, 4, 3, 2, 8, 6, 5, 1)","(7, 6, 3, 2, 1, 5, 4, 0, 9, 8)",--,--,G2788
G2789,10n11,-15,2,"(0, 9, 3, 2, 8, 7, 5, 6, 4, 1)","(7, 2, 1, 6, 5, 4, 0, 3, 9, 8)",--,--,G2791
G2790,10n11,-15,2,"(0, 6, 4, 3, 2, 9, 8, 7, 5, 1)","(3, 2, 1, 8, 7, 5, 6, 4, 0, 9)",--,--,G2792
G2791,10n11,-15,2,"(0, 9, 4, 3, 8, 7, 6, 2, 5, 1)","(7, 3, 2, 6, 5, 4, 1, 9, 0, 8)",--,--,G2789
G2792,10n11,-15,2,"(0, 8, 9, 7, 6, 3, 2, 1, 5, 4)","(7, 6, 5, 2, 1, 0, 8, 4, 3, 9)",--,--,G2790
G2793,m10n11,5,0,"(0, 1, 2, 8, 9, 3, 4, 5, 6, 7)","(6, 9, 0, 1, 5, 7, 8, 2, 3, 4)",G2799,G2799,G2793
G2794,m10n11,5,0,"(0, 2, 5, 3, 4, 6, 7, 8, 9, 1)","(6, 7, 1, 9, 0, 2, 5, 3, 4, 8)",G2798,?,?
G2795,m10n11,5,0,"(0, 2, 1, 3, 4, 5, 6, 7, 9, 8)","(4, 9, 5, 7, 8, 2, 0, 1, 6, 3)",?,?,?
G2796,m10n11,5,0,"(0, 1, 2, 3, 4, 8, 9, 5, 6, 7)","(3, 4, 9, 5, 0, 1, 6, 7, 8, 2)",G2797,G2797,G2796
G2797,m10n11,5,0,"(0, 1, 2, 7, 3, 8, 9, 4, 5, 6)","(5, 8, 9, 0, 1, 2, 6, 7, 3, 4)",G2796,G2796,G2797
G2798,m10n11,5,0,"(0, 8, 1, 2, 3, 4, 6, 5, 7, 9)","(4, 2, 6, 7, 5, 9, 0, 8, 1, 3)",G2794,?,?
G2799,m10n11,5,0,"(0, 1, 2, 6, 8, 9, 3, 4, 5, 7)","(2, 3, 9, 0, 4, 5, 6, 7, 8, 1)",G2793,G2793,G2799
G2800,8a13,-4,-1,"(0, 4, 3, 7, 6, 8, 5, 1, 2, 9)","(8, 9, 5, 4, 2, 3, 7, 6, 0, 1)",--,--,G2810
G2801,8a13,-4,-1,"(0, 1, 7, 8, 6, 4, 3, 5, 9, 2)","(3, 9, 0, 5, 2, 7, 6, 1, 4, 8)",--,--,G2808
G2802,8a13,-4,-1,"(0, 9, 3, 4, 1, 2, 5, 8, 7, 6)","(7, 4, 5, 2, 3, 6, 0, 1, 9, 8)",--,--,G2805
G2803,8a13,-4,-1,"(0, 4, 5, 8, 9, 3, 2, 1, 6, 7)","(6, 9, 1, 0, 7, 8, 4, 3, 2, 5)",--,--,G2804
G2804,8a13,-4,-1,"(0, 4, 5, 1, 8, 7, 6, 2, 3, 9)","(5, 6, 2, 4, 3, 9, 8, 7, 0, 1)",--,--,G2803
G2805,8a13,-4,-1,"(0, 9, 3, 4, 1, 2, 5, 8, 7, 6)","(7, 5, 6, 2, 3, 0, 1, 4, 9, 8)",--,--,G2802
G2806,8a13,-4,-1,"(0, 6, 5, 3, 4, 8, 7, 1, 9, 2)","(4, 1, 7, 6, 9, 0, 2, 5, 3, 8)",--,--,G2809
G2807,8a13,-4,-1,"(0, 2, 3, 1, 6, 7, 5, 4, 9, 8)","(3, 4, 9, 7, 0, 2, 8, 6, 5, 1)",--,--,G2811
G2808,8a13,-4,-1,"(0, 8, 5, 4, 6, 3, 1, 2, 7, 9)","(6, 3, 9, 7, 2, 5, 4, 8, 0, 1)",--,--,G2801
G2809,8a13,-4,-1,"(0, 8, 7, 2, 1, 4, 6, 3, 5, 9)","(6, 3, 9, 8, 5, 0, 1, 7, 2, 4)",--,--,G2806
G2810,8a13,-4,-1,"(0, 4, 5, 2, 3, 7, 6, 1, 9, 8)","(5, 6, 3, 4, 9, 0, 8, 7, 2, 1)",--,--,G2800
G2811,8a13,-4,-1,"(0, 2, 5, 3, 4, 9, 8, 6, 7, 1)","(4, 6, 1, 7, 2, 3, 0, 9, 5, 8)",--,--,G2807
G2812,8a13,-4,1,"(0, 1, 8, 9, 5, 2, 4, 3, 7, 6)","(2, 9, 0, 4, 3, 7, 8, 6, 5, 1)",--,--,G2820
G2813,8a13,-4,1,"(0, 9, 5, 7, 8, 3, 1, 4, 6, 2)","(8, 3, 2, 4, 6, 7, 5, 0, 1, 9)",--,--,G2816
G2814,8a13,-4,1,"(0, 4, 5, 3, 2, 8, 6, 9, 7, 1)","(8, 9, 2, 1, 7, 4, 0, 5, 3, 6)",--,--,G2817
G2815,8a13,-4,1,"(0, 8, 3, 6, 5, 9, 1, 2, 7, 4)","(6, 5, 7, 4, 2, 3, 8, 0, 1, 9)",--,--,G2823
G2816,8a13,-4,1,"(0, 5, 1, 6, 7, 4, 3, 9, 2, 8)","(6, 9, 7, 8, 3, 2, 0, 1, 5, 4)",--,--,G2813
G2817,8a13,-4,1,"(0, 9, 4, 3, 1, 2, 6, 8, 5, 7)","(6, 3, 2, 8, 5, 7, 9, 4, 0, 1)",--,--,G2814
G2818,8a13,-4,1,"(0, 7, 8, 1, 6, 5, 4, 2, 3, 9)","(8, 9, 2, 5, 4, 3, 7, 6, 0, 1)",--,--,G2819
G2819,8a13,-4,1,"(0, 8, 7, 6, 3, 4, 1, 2, 5, 9)","(7, 6, 5, 9, 8, 2, 3, 0, 1, 4)",--,--,G2818
G2820,8a13,-4,1,"(0, 9, 3, 4, 1, 2, 6, 8, 7, 5)","(8, 6, 7, 2, 3, 0, 1, 5, 4, 9)",--,--,G2812
G2821,8a13,-4,1,"(0, 6, 8, 7, 3, 2, 1, 4, 5, 9)","(8, 9, 5, 2, 1, 0, 6, 7, 3, 4)",--,--,G2822
