Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
T1361,12n253,-2,3,--,--,T1362,{'S1061'}
T1362,12n253,-2,3,--,--,T1361,{'S1062'}
T1363,12n254,-15,-2,--,--,T1364,"{'S1069', 'S1071'}"
T1364,12n254,-15,-2,--,--,T1363,"{'S1070', 'S1072'}"
T1365,12n254,-15,-4,--,--,T1366,{'S1072'}
T1366,12n254,-15,-4,--,--,T1365,{'S1071'}
T1367,12n254,-15,0,?,?,T1368,"{'S1073', 'S1069'}"
T1368,12n254,-15,0,?,?,T1367,"{'S1070', 'S1074'}"
T1369,12n254,-15,2,--,--,T1370,"{'S1074', 'S1076'}"
T1370,12n254,-15,2,--,--,T1369,"{'S1075', 'S1073'}"
T1371,12n254,-15,4,--,--,T1372,{'S1076'}
T1372,12n254,-15,4,--,--,T1371,{'S1075'}
T1373,m12n254,1,-2,--,--,T1374,{'S1077'}
T1374,m12n254,1,-2,--,--,T1373,{'S1078'}
T1375,m12n254,1,-2,--,--,T1376,{'S1080'}
T1376,m12n254,1,-2,--,--,T1375,{'S1079'}
T1377,m12n254,1,0,?,?,T1379,"{'S1082', 'S1077'}"
T1378,m12n254,1,0,?,?,T1380,"{'S1084', 'S1079'}"
T1379,m12n254,1,0,?,?,T1377,"{'S1081', 'S1078'}"
T1380,m12n254,1,0,?,?,T1378,"{'S1080', 'S1083'}"
T1381,m12n254,1,2,--,--,T1384,{'S1082'}
T1382,m12n254,1,2,--,--,T1383,{'S1084'}
T1383,m12n254,1,2,--,--,T1382,{'S1083'}
T1384,m12n254,1,2,--,--,T1381,{'S1081'}
T1385,12n280,-11,-2,--,--,?,{'S1085'}
T1386,12n280,-11,-2,--,--,T1386,{'S1086'}
T1387,12n280,-11,0,?,?,T1387,"{'S1088', 'S1086'}"
T1388,12n280,-11,0,?,?,?,"{'S1087', 'S1085'}"
T1389,12n280,-11,2,--,--,T1389,{'S1088'}
T1390,12n280,-11,2,--,--,?,{'S1087'}
T1391,m12n280,-3,-2,--,--,T1392,{'S1090'}
T1392,m12n280,-3,-2,--,--,T1391,{'S1089'}
T1393,m12n280,-3,0,?,?,T1394,"{'S1092', 'S1090'}"
T1394,m12n280,-3,0,?,?,T1393,"{'S1091', 'S1089'}"
T1395,m12n280,-3,2,--,--,T1396,{'S1091'}
T1396,m12n280,-3,2,--,--,T1395,{'S1092'}
T1397,12n285,-11,-2,--,--,T1397,{'S1093'}
T1398,12n285,-11,0,T1398,T1398,T1398,"{'S1093', 'S1094'}"
T1399,12n285,-11,2,--,--,T1399,{'S1094'}
T1400,m12n285,-3,-2,--,--,?,{'S1095'}
T1401,m12n285,-3,-2,--,--,?,{'S1096'}
T1402,m12n285,-3,0,?,?,?,"{'S1098', 'S1096'}"
T1403,m12n285,-3,0,?,?,?,"{'S1095', 'S1097'}"
T1404,m12n285,-3,2,--,--,?,{'S1098'}
T1405,m12n285,-3,2,--,--,?,{'S1097'}
T1406,12n293,-15,-2,--,--,T1406,"{'S1100', 'S1099', 'S1101'}"
T1407,12n293,-15,-4,--,--,T1407,{'S1100'}
T1408,12n293,-15,-4,--,--,T1408,{'S1101'}
T1409,12n293,-15,0,T1409,T1409,T1409,"{'S1102', 'S1099'}"
T1410,12n293,-15,2,--,--,T1410,"{'S1102', 'S1104', 'S1103'}"
T1411,12n293,-15,4,--,--,T1411,{'S1104'}
T1412,12n293,-15,4,--,--,T1412,{'S1103'}
T1413,m12n293,1,-2,--,--,T1413,{'S1105'}
T1414,m12n293,1,-2,--,--,T1414,{'S1106'}
T1415,m12n293,1,0,?,?,T1415,"{'S1105', 'S1107'}"
T1416,m12n293,1,0,?,?,T1416,"{'S1108', 'S1106'}"
T1417,m12n293,1,2,--,--,T1417,{'S1108'}
T1418,m12n293,1,2,--,--,T1418,{'S1107'}
T1419,12n321,-15,-2,--,--,T1419,"{'S1111', 'S1109', 'S1110'}"
T1420,12n321,-15,-4,--,--,T1420,{'S1111'}
T1421,12n321,-15,-4,--,--,T1421,{'S1110'}
T1422,12n321,-15,0,T1422,T1422,T1422,"{'S1112', 'S1109'}"
T1423,12n321,-15,2,--,--,T1423,"{'S1112', 'S1113', 'S1114'}"
T1424,12n321,-15,4,--,--,T1424,{'S1113'}
T1425,12n321,-15,4,--,--,T1425,{'S1114'}
T1426,m12n321,1,-2,--,--,T1426,{'S1115'}
T1427,m12n321,1,0,T1427,T1427,T1427,"{'S1116', 'S1115'}"
T1428,m12n321,1,2,--,--,T1428,{'S1116'}
T1429,12n323,-6,-1,--,--,T1430,"{'S1124', 'S1120', 'S1117', 'S1118'}"
T1430,12n323,-6,-1,--,--,T1429,"{'S1122', 'S1123', 'S1121', 'S1119'}"
T1431,12n323,-6,-3,--,--,T1433,{'S1119'}
T1432,12n323,-6,-3,--,--,T1436,{'S1118'}
T1433,12n323,-6,-3,--,--,T1431,{'S1117'}
T1434,12n323,-6,-3,--,--,T1435,{'S1120'}
T1435,12n323,-6,-3,--,--,T1434,{'S1122'}
T1436,12n323,-6,-3,--,--,T1432,{'S1121'}
T1437,12n323,-6,1,--,--,T1438,"{'S1124', 'S1128', 'S1129', 'S1126'}"
T1438,12n323,-6,1,--,--,T1437,"{'S1123', 'S1125', 'S1127', 'S1130'}"
T1439,12n323,-6,3,--,--,T1441,{'S1125'}
T1440,12n323,-6,3,--,--,T1442,{'S1127'}
T1441,12n323,-6,3,--,--,T1439,{'S1126'}
T1442,12n323,-6,3,--,--,T1440,{'S1129'}
T1443,12n323,-6,3,--,--,T1444,{'S1128'}
T1444,12n323,-6,3,--,--,T1443,{'S1130'}
T1445,m12n323,-8,-1,--,--,?,{'S1134'}
T1446,m12n323,-8,-1,--,--,T1447,"{'S1131', 'S1133'}"
T1447,m12n323,-8,-1,--,--,T1446,"{'S1132', 'S1135'}"
T1448,m12n323,-8,-3,--,--,T1449,{'S1132'}
T1449,m12n323,-8,-3,--,--,T1448,{'S1131'}
T1450,m12n323,-8,1,--,--,?,"{'S1134', 'S1137'}"
T1451,m12n323,-8,1,--,--,T1452,{'S1135'}
T1452,m12n323,-8,1,--,--,T1451,"{'S1136', 'S1133'}"
T1453,m12n323,-8,3,--,--,?,{'S1137'}
T1454,m12n323,-8,3,--,--,?,{'S1136'}
T1455,12n328,-19,-2,--,--,T1455,"{'S1139', 'S1138'}"
T1456,12n328,-19,-4,--,--,T1456,{'S1139'}
T1457,12n328,-19,0,T1457,T1457,T1457,"{'S1138', 'S1140'}"
T1458,12n328,-19,2,--,--,T1458,"{'S1141', 'S1140'}"
T1459,12n328,-19,4,--,--,T1459,{'S1141'}
T1460,m12n328,5,-2,--,--,T1460,{'S1142'}
T1461,m12n328,5,-2,--,--,T1461,{'S1143'}
T1462,m12n328,5,0,?,?,T1462,"{'S1142', 'S1145'}"
T1463,m12n328,5,0,?,?,T1463,"{'S1143', 'S1144'}"
T1464,m12n328,5,2,--,--,T1464,{'S1144'}
T1465,m12n328,5,2,--,--,T1465,{'S1145'}
T1466,12n340,-11,-2,--,--,T1466,"{'S1148', 'S1146', 'S1147', 'S1149'}"
T1467,12n340,-11,-4,--,--,T1467,{'S1148'}
T1468,12n340,-11,-4,--,--,T1469,{'S1147'}
T1469,12n340,-11,-4,--,--,T1468,{'S1149'}
T1470,12n340,-11,0,T1470,T1470,T1470,"{'S1150', 'S1146'}"
T1471,12n340,-11,2,--,--,T1471,"{'S1151', 'S1152', 'S1150', 'S1153'}"
T1472,12n340,-11,4,--,--,T1473,{'S1152'}
T1473,12n340,-11,4,--,--,T1472,{'S1151'}
T1474,12n340,-11,4,--,--,T1474,{'S1153'}
T1475,m12n340,-3,-2,--,--,T1476,{'S1154'}
T1476,m12n340,-3,-2,--,--,T1475,{'S1155'}
T1477,m12n340,-3,0,?,?,T1478,"{'S1154', 'S1156'}"
T1478,m12n340,-3,0,?,?,T1477,"{'S1155', 'S1157'}"
T1479,m12n340,-3,2,--,--,T1480,{'S1156'}
T1480,m12n340,-3,2,--,--,T1479,{'S1157'}
T1481,12n356,-7,-2,--,--,?,{'S1161'}
T1482,12n356,-7,-2,--,--,T1483,{'S1159'}
T1483,12n356,-7,-2,--,--,T1482,{'S1158'}
T1484,12n356,-7,-2,--,--,?,{'S1160'}
T1485,12n356,-7,0,?,?,T1487,"{'S1159', 'S1164'}"
T1486,12n356,-7,0,?,?,?,"{'S1161', 'S1163'}"
T1487,12n356,-7,0,?,?,T1485,"{'S1162', 'S1158'}"
T1488,12n356,-7,0,?,?,?,"{'S1165', 'S1160'}"
T1489,12n356,-7,2,--,--,T1490,{'S1164'}
T1490,12n356,-7,2,--,--,T1489,{'S1162'}
T1491,12n356,-7,2,--,--,?,{'S1163'}
T1492,12n356,-7,2,--,--,?,{'S1165'}
T1493,m12n358,-11,-2,--,--,T1496,"{'S1169', 'S1173'}"
T1494,m12n358,-11,-2,--,--,T1495,{'S1166'}
T1495,m12n358,-11,-2,--,--,T1494,{'S1171'}
T1496,m12n358,-11,-2,--,--,T1493,"{'S1172', 'S1168'}"
T1497,m12n358,-11,-2,--,--,T1498,{'S1167'}
T1498,m12n358,-11,-2,--,--,T1497,{'S1170'}
T1499,m12n358,-11,-4,--,--,T1500,{'S1173'}
T1500,m12n358,-11,-4,--,--,T1499,{'S1172'}
T1501,m12n358,-11,0,?,?,T1509,{'S1169'}
T1502,m12n358,-11,0,?,?,T1506,{'S1175'}
T1503,m12n358,-11,0,?,?,?,{'S1174'}
T1504,m12n358,-11,0,?,?,T1508,"{'S1179', 'S1167'}"
T1505,m12n358,-11,0,?,?,T1507,"{'S1166', 'S1180'}"
T1506,m12n358,-11,0,?,?,T1502,{'S1178'}
T1507,m12n358,-11,0,?,?,T1505,"{'S1176', 'S1171'}"
T1508,m12n358,-11,0,?,?,T1504,"{'S1170', 'S1177'}"
T1509,m12n358,-11,0,?,?,T1501,{'S1168'}
T1510,m12n358,-11,2,--,--,T1515,"{'S1175', 'S1182'}"
T1511,m12n358,-11,2,--,--,T1516,{'S1179'}
T1512,m12n358,-11,2,--,--,T1514,{'S1176'}
T1513,m12n358,-11,2,--,--,?,"{'S1181', 'S1174'}"
T1514,m12n358,-11,2,--,--,T1512,{'S1180'}
T1515,m12n358,-11,2,--,--,T1510,"{'S1183', 'S1178'}"
T1516,m12n358,-11,2,--,--,T1511,{'S1177'}
T1517,m12n358,-11,4,--,--,T1519,{'S1182'}
T1518,m12n358,-11,4,--,--,?,{'S1181'}
T1519,m12n358,-11,4,--,--,T1517,{'S1183'}
T1520,12n358,-3,-2,--,--,T1521,{'S1189'}
T1521,12n358,-3,-2,--,--,T1520,{'S1187'}
T1522,12n358,-3,-2,--,--,T1523,{'S1185'}
T1523,12n358,-3,-2,--,--,T1522,{'S1184'}
T1524,12n358,-3,-2,--,--,T1525,{'S1186'}
T1525,12n358,-3,-2,--,--,T1524,{'S1188'}
T1526,12n358,-3,0,?,?,T1527,"{'S1195', 'S1192', 'S1187', 'S1190', 'S1186', 'S1185'}"
T1527,12n358,-3,0,?,?,T1526,"{'S1184', 'S1194', 'S1191', 'S1188', 'S1189', 'S1193'}"
T1528,12n358,-3,2,--,--,T1533,{'S1195'}
T1529,12n358,-3,2,--,--,T1530,{'S1190'}
T1530,12n358,-3,2,--,--,T1529,{'S1191'}
T1531,12n358,-3,2,--,--,T1532,{'S1192'}
T1532,12n358,-3,2,--,--,T1531,{'S1194'}
T1533,12n358,-3,2,--,--,T1528,{'S1193'}
T1534,12n370,-11,-2,--,--,T1534,"{'S1196', 'S1197', 'S1198'}"
T1535,12n370,-11,-4,--,--,T1536,{'S1197'}
T1536,12n370,-11,-4,--,--,T1535,{'S1198'}
T1537,12n370,-11,0,T1537,T1537,T1537,"{'S1196', 'S1199'}"
T1538,12n370,-11,2,--,--,T1538,"{'S1201', 'S1200', 'S1199'}"
T1539,12n370,-11,4,--,--,T1540,{'S1200'}
T1540,12n370,-11,4,--,--,T1539,{'S1201'}
T1541,m12n370,-3,-2,--,--,?,{'S1203'}
T1542,m12n370,-3,-2,--,--,?,{'S1202'}
T1543,m12n370,-3,0,?,?,?,"{'S1202', 'S1204'}"
T1544,m12n370,-3,0,?,?,?,"{'S1203', 'S1205'}"
T1545,m12n370,-3,2,--,--,?,{'S1205'}
T1546,m12n370,-3,2,--,--,?,{'S1204'}
T1547,12n371,-10,-1,--,--,T1547,"{'S1211', 'S1212'}"
T1548,12n371,-10,-3,--,--,T1548,{'S1211'}
T1549,12n371,-10,1,--,--,T1549,"{'S1212', 'S1213'}"
T1550,12n371,-10,3,--,--,T1550,{'S1213'}
T1551,m12n371,-4,-1,--,--,T1551,"{'S1207', 'S1208', 'S1206'}"
T1552,m12n371,-4,-3,--,--,T1553,{'S1206'}
T1553,m12n371,-4,-3,--,--,T1552,{'S1207'}
T1554,m12n371,-4,1,--,--,T1554,"{'S1209', 'S1210', 'S1208'}"
T1555,m12n371,-4,3,--,--,T1556,{'S1210'}
T1556,m12n371,-4,3,--,--,T1555,{'S1209'}
T1557,12n375,-15,-2,--,--,T1558,"{'S1215', 'S1217'}"
T1558,12n375,-15,-2,--,--,T1557,"{'S1216', 'S1214'}"
T1559,12n375,-15,-4,--,--,T1560,{'S1216'}
T1560,12n375,-15,-4,--,--,T1559,{'S1217'}
T1561,12n375,-15,0,?,?,T1562,"{'S1218', 'S1215'}"
T1562,12n375,-15,0,?,?,T1561,"{'S1219', 'S1214'}"
T1563,12n375,-15,2,--,--,T1564,"{'S1218', 'S1221'}"
T1564,12n375,-15,2,--,--,T1563,"{'S1219', 'S1220'}"
T1565,12n375,-15,4,--,--,T1566,{'S1221'}
T1566,12n375,-15,4,--,--,T1565,{'S1220'}
T1567,m12n375,1,-2,--,--,T1570,{'S1225'}
T1568,m12n375,1,-2,--,--,T1569,{'S1223'}
T1569,m12n375,1,-2,--,--,T1568,{'S1222'}
T1570,m12n375,1,-2,--,--,T1567,{'S1224'}
T1571,m12n375,1,0,?,?,T1571,"{'S1229', 'S1223', 'S1226', 'S1222'}"
T1572,m12n375,1,0,?,?,T1572,"{'S1224', 'S1227', 'S1225', 'S1228'}"
T1573,m12n375,1,2,--,--,T1576,{'S1227'}
T1574,m12n375,1,2,--,--,T1575,{'S1226'}
T1575,m12n375,1,2,--,--,T1574,{'S1229'}
T1576,m12n375,1,2,--,--,T1573,{'S1228'}
T1577,m12n403,-11,-2,--,--,T1577,"{'S1231', 'S1230'}"
T1580,m12n403,-11,0,T1580,T1580,T1580,"{'S1233', 'S1231', 'S1230', 'S1232'}"
T1581,m12n403,-11,2,--,--,T1581,"{'S1233', 'S1232'}"
T1583,12n403,-3,-2,--,--,T1583,{'S1236'}
T1584,12n403,-3,-2,--,--,T1584,{'S1234'}
T1585,12n403,-3,-2,--,--,T1585,{'S1237'}
T1586,12n403,-3,-2,--,--,T1586,{'S1235'}
T1587,12n403,-3,0,?,?,T1587,"{'S1241', 'S1235', 'S1237', 'S1240'}"
T1588,12n403,-3,0,?,?,T1588,"{'S1238', 'S1236', 'S1239', 'S1234'}"
T1589,12n403,-3,2,--,--,T1589,{'S1238'}
T1590,12n403,-3,2,--,--,T1590,{'S1239'}
T1591,12n403,-3,2,--,--,T1591,{'S1241'}
T1592,12n403,-3,2,--,--,T1592,{'S1240'}
T1593,12n407,-15,-2,--,--,T1595,"{'S1248', 'S1243'}"
T1594,12n407,-15,-2,--,--,T1596,"{'S1245', 'S1249'}"
T1595,12n407,-15,-2,--,--,T1593,"{'S1246', 'S1244'}"
T1596,12n407,-15,-2,--,--,T1594,"{'S1247', 'S1242'}"
T1597,12n407,-15,-4,--,--,T1598,{'S1247'}
T1598,12n407,-15,-4,--,--,T1597,{'S1249'}
T1599,12n407,-15,-4,--,--,T1600,{'S1248'}
T1600,12n407,-15,-4,--,--,T1599,{'S1246'}
T1601,12n407,-15,0,?,?,T1604,"{'S1253', 'S1243'}"
T1602,12n407,-15,0,?,?,T1603,"{'S1251', 'S1242'}"
T1603,12n407,-15,0,?,?,T1602,"{'S1245', 'S1250'}"
T1604,12n407,-15,0,?,?,T1601,"{'S1252', 'S1244'}"
T1605,12n407,-15,2,--,--,T1608,"{'S1250', 'S1255'}"
T1606,12n407,-15,2,--,--,T1607,"{'S1256', 'S1253'}"
T1607,12n407,-15,2,--,--,T1606,"{'S1252', 'S1254'}"
T1608,12n407,-15,2,--,--,T1605,"{'S1251', 'S1257'}"
T1609,12n407,-15,4,--,--,T1612,{'S1254'}
T1610,12n407,-15,4,--,--,T1611,{'S1255'}
T1611,12n407,-15,4,--,--,T1610,{'S1257'}
T1612,12n407,-15,4,--,--,T1609,{'S1256'}
T1613,m12n407,1,-2,--,--,T1616,{'S1259'}
T1614,m12n407,1,-2,--,--,T1615,{'S1261'}
T1615,m12n407,1,-2,--,--,T1614,{'S1258'}
T1616,m12n407,1,-2,--,--,T1613,{'S1260'}
T1617,m12n407,1,0,?,?,T1618,"{'S1265', 'S1262', 'S1261', 'S1260'}"
T1618,m12n407,1,0,?,?,T1617,"{'S1264', 'S1259', 'S1263', 'S1258'}"
T1619,m12n407,1,2,--,--,T1621,{'S1263'}
T1620,m12n407,1,2,--,--,T1622,{'S1265'}
T1621,m12n407,1,2,--,--,T1619,{'S1262'}
T1622,m12n407,1,2,--,--,T1620,{'S1264'}
T1623,12n426,-19,-2,--,--,T1623,"{'S1266', 'S1267'}"
T1624,12n426,-19,-4,--,--,T1624,{'S1267'}
T1625,12n426,-19,0,T1625,T1625,T1625,"{'S1266', 'S1268'}"
T1626,12n426,-19,2,--,--,T1626,"{'S1269', 'S1268'}"
T1627,12n426,-19,4,--,--,T1627,{'S1269'}
T1628,m12n426,5,-2,--,--,T1628,{'S1270'}
T1629,m12n426,5,-2,--,--,T1629,{'S1271'}
T1630,m12n426,5,0,?,?,T1630,"{'S1270', 'S1273'}"
T1631,m12n426,5,0,?,?,T1631,"{'S1271', 'S1272'}"
T1632,m12n426,5,2,--,--,T1632,{'S1272'}
T1633,m12n426,5,2,--,--,T1633,{'S1273'}
T1634,12n438,-11,-2,--,--,T1634,{'S1275'}
T1635,12n438,-11,-2,--,--,T1635,{'S1274'}
T1636,12n438,-11,0,?,?,T1636,"{'S1277', 'S1275'}"
T1637,12n438,-11,0,?,?,T1637,"{'S1276', 'S1274'}"
T1638,12n438,-11,2,--,--,T1638,{'S1276'}
T1639,12n438,-11,2,--,--,T1639,{'S1277'}
T1640,m12n438,-3,-2,--,--,T1640,{'S1278'}
T1641,m12n438,-3,-2,--,--,T1641,{'S1280'}
T1642,m12n438,-3,-2,--,--,T1642,{'S1281'}
T1643,m12n438,-3,-2,--,--,T1643,{'S1279'}
T1644,m12n438,-3,0,?,?,T1644,"{'S1283', 'S1281', 'S1282', 'S1280'}"
T1645,m12n438,-3,0,?,?,T1645,"{'S1284', 'S1278', 'S1285', 'S1279'}"
T1646,m12n438,-3,2,--,--,T1646,{'S1285'}
T1647,m12n438,-3,2,--,--,T1647,{'S1283'}
T1648,m12n438,-3,2,--,--,T1648,{'S1284'}
T1649,m12n438,-3,2,--,--,T1649,{'S1282'}
T1650,12n443,-6,-1,--,--,T1650,"{'S1287', 'S1288', 'S1286'}"
T1651,12n443,-6,-3,--,--,T1652,{'S1287'}
T1652,12n443,-6,-3,--,--,T1651,{'S1286'}
T1653,12n443,-6,1,--,--,T1653,"{'S1289', 'S1290', 'S1288'}"
T1654,12n443,-6,3,--,--,T1655,{'S1290'}
T1655,12n443,-6,3,--,--,T1654,{'S1289'}
T1656,m12n443,-8,-1,--,--,T1657,{'S1293'}
T1657,m12n443,-8,-1,--,--,T1657,"{'S1291', 'S1292'}"
T1658,m12n443,-8,-3,--,--,T1658,{'S1291'}
T1659,m12n443,-8,1,--,--,T1659,"{'S1293', 'S1294'}"
T1660,m12n443,-8,1,--,--,T1659,{'S1292'}
T1661,m12n443,-8,3,--,--,T1661,{'S1294'}
T1662,m12n451,-12,-1,--,--,?,{'S1301'}
T1663,m12n451,-12,-1,--,--,T1663,"{'S1300', 'S1302'}"
T1664,m12n451,-12,-3,--,--,T1664,{'S1300'}
T1665,m12n451,-12,1,--,--,T1665,"{'S1303', 'S1301'}"
T1666,m12n451,-12,1,--,--,?,{'S1302'}
T1667,m12n451,-12,3,--,--,T1667,{'S1303'}
T1668,12n451,-2,-1,--,--,T1668,"{'S1296', 'S1295', 'S1297'}"
T1669,12n451,-2,-3,--,--,T1670,{'S1296'}
T1670,12n451,-2,-3,--,--,T1669,{'S1295'}
T1671,12n451,-2,1,--,--,T1671,"{'S1299', 'S1298', 'S1297'}"
T1672,12n451,-2,3,--,--,T1673,{'S1298'}
T1673,12n451,-2,3,--,--,T1672,{'S1299'}
T1674,12n452,-11,-2,--,--,T1675,"{'S1304', 'S1306'}"
T1675,12n452,-11,-2,--,--,T1674,"{'S1307', 'S1305'}"
T1676,12n452,-11,-4,--,--,T1677,{'S1306'}
T1677,12n452,-11,-4,--,--,T1676,{'S1307'}
T1678,12n452,-11,0,?,?,T1679,"{'S1308', 'S1305'}"
T1679,12n452,-11,0,?,?,T1678,"{'S1304', 'S1309'}"
T1680,12n452,-11,2,--,--,T1681,"{'S1308', 'S1310'}"
T1681,12n452,-11,2,--,--,T1680,"{'S1309', 'S1311'}"
T1682,12n452,-11,4,--,--,T1683,{'S1311'}
T1683,12n452,-11,4,--,--,T1682,{'S1310'}
T1684,m12n452,-3,-2,--,--,T1686,{'S1313'}
T1685,m12n452,-3,-2,--,--,T1687,{'S1312'}
T1686,m12n452,-3,-2,--,--,T1684,{'S1315'}
T1687,m12n452,-3,-2,--,--,T1685,{'S1314'}
T1688,m12n452,-3,0,?,?,T1688,"{'S1313', 'S1315', 'S1316', 'S1317'}"
T1689,m12n452,-3,0,?,?,T1689,"{'S1312', 'S1318', 'S1314', 'S1319'}"
T1690,m12n452,-3,2,--,--,T1692,{'S1318'}
T1691,m12n452,-3,2,--,--,T1693,{'S1317'}
T1692,m12n452,-3,2,--,--,T1690,{'S1319'}
T1693,m12n452,-3,2,--,--,T1691,{'S1316'}
T1694,12n462,-7,-2,--,--,T1695,{'S1320'}
T1695,12n462,-7,-2,--,--,T1694,{'S1321'}
T1696,12n462,-7,0,?,?,T1697,"{'S1320', 'S1323'}"
T1697,12n462,-7,0,?,?,T1696,"{'S1322', 'S1321'}"
T1698,12n462,-7,2,--,--,T1699,{'S1322'}
T1699,12n462,-7,2,--,--,T1698,{'S1323'}
T1700,m12n487,-1,-2,--,--,?,{'S1330'}
T1701,m12n487,-1,-2,--,--,?,{'S1331'}
T1702,m12n487,-1,0,?,?,?,"{'S1331', 'S1332'}"
T1703,m12n487,-1,0,?,?,?,"{'S1333', 'S1330'}"
T1704,m12n487,-1,2,--,--,?,{'S1333'}
T1705,m12n487,-1,2,--,--,?,{'S1332'}
T1706,12n487,-13,-2,--,--,T1706,"{'S1326', 'S1325', 'S1324'}"
T1707,12n487,-13,-4,--,--,T1708,{'S1325'}
T1708,12n487,-13,-4,--,--,T1707,{'S1326'}
T1709,12n487,-13,0,T1709,T1709,T1709,"{'S1327', 'S1324'}"
T1710,12n487,-13,2,--,--,T1710,"{'S1329', 'S1327', 'S1328'}"
T1711,12n487,-13,4,--,--,T1712,{'S1329'}
T1712,12n487,-13,4,--,--,T1711,{'S1328'}
T1713,12n603,-15,-2,--,--,T1714,"{'S1336', 'S1334'}"
T1714,12n603,-15,-2,--,--,T1713,"{'S1335', 'S1337'}"
T1715,12n603,-15,-4,--,--,T1716,{'S1337'}
T1716,12n603,-15,-4,--,--,T1715,{'S1336'}
T1717,12n603,-15,0,?,?,T1718,"{'S1338', 'S1334'}"
T1718,12n603,-15,0,?,?,T1717,"{'S1335', 'S1339'}"
T1719,12n603,-15,2,--,--,T1720,"{'S1338', 'S1340'}"
T1720,12n603,-15,2,--,--,T1719,"{'S1341', 'S1339'}"
T1721,12n603,-15,4,--,--,T1722,{'S1341'}
T1722,12n603,-15,4,--,--,T1721,{'S1340'}
T1723,m12n603,1,-2,--,--,T1725,{'S1342'}
T1724,m12n603,1,-2,--,--,T1726,{'S1343'}
T1725,m12n603,1,-2,--,--,T1723,{'S1344'}
T1726,m12n603,1,-2,--,--,T1724,{'S1345'}
T1727,m12n603,1,0,?,?,T1727,"{'S1347', 'S1346', 'S1343', 'S1345'}"
T1728,m12n603,1,0,?,?,T1728,"{'S1344', 'S1349', 'S1342', 'S1348'}"
T1729,m12n603,1,2,--,--,T1730,{'S1347'}
T1730,m12n603,1,2,--,--,T1729,{'S1346'}
T1731,m12n603,1,2,--,--,T1732,{'S1348'}
T1732,m12n603,1,2,--,--,T1731,{'S1349'}
T1733,12n706,-7,-2,--,--,T1733,{'S1350'}
T1734,12n706,-7,-2,--,--,T1734,{'S1351'}
T1735,12n706,-7,0,?,?,T1735,"{'S1352', 'S1351'}"
T1736,12n706,-7,0,?,?,T1736,"{'S1353', 'S1350'}"
T1737,12n706,-7,2,--,--,T1737,{'S1353'}
T1738,12n706,-7,2,--,--,T1738,{'S1352'}
T1739,12n729,-15,-2,--,--,T1740,"{'S1357', 'S1354'}"
T1740,12n729,-15,-2,--,--,T1739,"{'S1356', 'S1355'}"
T1741,12n729,-15,-4,--,--,T1742,{'S1356'}
T1742,12n729,-15,-4,--,--,T1741,{'S1357'}
T1743,12n729,-15,0,?,?,T1744,"{'S1354', 'S1358'}"
T1744,12n729,-15,0,?,?,T1743,"{'S1359', 'S1355'}"
T1745,12n729,-15,2,--,--,T1746,"{'S1361', 'S1359'}"
T1746,12n729,-15,2,--,--,T1745,"{'S1360', 'S1358'}"
T1747,12n729,-15,4,--,--,T1748,{'S1360'}
T1748,12n729,-15,4,--,--,T1747,{'S1361'}
T1749,m12n729,1,-2,--,--,T1750,{'S1363'}
T1750,m12n729,1,-2,--,--,T1749,{'S1362'}
T1751,m12n729,1,0,?,?,T1752,"{'S1365', 'S1363'}"
T1752,m12n729,1,0,?,?,T1751,"{'S1362', 'S1364'}"
T1753,m12n729,1,2,--,--,T1754,{'S1365'}
T1754,m12n729,1,2,--,--,T1753,{'S1364'}
T1755,12n730,-12,-1,--,--,?,"{'S1376', 'S1373'}"
T1756,12n730,-12,-1,--,--,T1758,{'S1374'}
T1757,12n730,-12,-1,--,--,?,"{'S1375', 'S1372'}"
T1758,12n730,-12,-1,--,--,T1756,{'S1377'}
T1759,12n730,-12,-3,--,--,?,{'S1372'}
T1760,12n730,-12,-3,--,--,?,{'S1373'}
T1761,12n730,-12,1,--,--,T1763,"{'S1378', 'S1377'}"
T1762,12n730,-12,1,--,--,?,{'S1375'}
T1763,12n730,-12,1,--,--,T1761,"{'S1374', 'S1379'}"
T1764,12n730,-12,1,--,--,?,{'S1376'}
T1765,12n730,-12,3,--,--,T1766,{'S1378'}
T1766,12n730,-12,3,--,--,T1765,{'S1379'}
T1767,m12n730,-2,-1,--,--,T1768,"{'S1368', 'S1366'}"
T1768,m12n730,-2,-1,--,--,T1767,"{'S1369', 'S1367'}"
T1769,m12n730,-2,-3,--,--,T1770,{'S1367'}
T1770,m12n730,-2,-3,--,--,T1769,{'S1366'}
T1771,m12n730,-2,1,--,--,T1772,"{'S1370', 'S1369'}"
T1772,m12n730,-2,1,--,--,T1771,"{'S1368', 'S1371'}"
T1773,m12n730,-2,3,--,--,T1774,{'S1371'}
T1774,m12n730,-2,3,--,--,T1773,{'S1370'}
T1775,12n750,-17,-2,--,--,T1775,"{'S1380', 'S1381'}"
T1776,12n750,-17,-4,--,--,T1776,{'S1381'}
T1777,12n750,-17,0,T1777,T1777,T1777,"{'S1380', 'S1382'}"
T1778,12n750,-17,2,--,--,T1778,"{'S1382', 'S1383'}"
T1779,12n750,-17,4,--,--,T1779,{'S1383'}
